ITEM: TIMESTEP
5000
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 0.0005
0 0.0005
0 0.0005
ITEM: SURFS id f_f_drag_blocks[1] f_f_drag_blocks[2] f_f_drag_blocks[3] 
166 -1.44114e-11 9.82268e-12 8.92448e-11 
170 -1.61979e-11 -2.97203e-11 1.18507e-10 
174 -1.59444e-11 -5.59115e-11 7.06597e-11 
178 -1.24134e-11 1.12755e-11 1.62209e-11 
182 -1.25862e-11 5.17688e-12 2.10289e-11 
186 -1.14868e-11 -7.10786e-12 2.80288e-11 
190 -4.17394e-12 -1.33373e-11 1.3684e-11 
3 -5.97632e-12 8.65807e-12 5.87037e-12 
7 -8.3144e-12 5.44342e-12 5.33534e-12 
11 -1.47135e-11 1.13708e-11 -4.79191e-13 
15 -1.02062e-11 7.35882e-12 -5.68515e-12 
19 -1.12576e-11 3.58682e-12 1.329e-11 
23 -8.10923e-12 5.10487e-12 2.76217e-12 
27 -6.71513e-12 3.37643e-14 -2.48304e-12 
31 -1.57298e-11 1.16675e-13 -1.11119e-11 
35 -7.94994e-12 -2.22005e-12 8.10303e-12 
39 -6.93591e-12 1.10984e-12 1.54442e-12 
43 -1.11259e-11 -6.53856e-12 5.0505e-14 
47 -1.42643e-11 -2.64284e-12 -8.11211e-12 
51 -4.70326e-12 -2.7233e-12 1.92693e-12 
55 -3.79287e-12 -9.91348e-13 7.76472e-13 
59 -1.71513e-11 -1.39502e-11 -2.78714e-13 
63 -5.19287e-12 -4.44788e-12 -3.20743e-12 
67 5.96364e-11 -8.92975e-11 7.12317e-11 
71 1.48512e-10 -2.03504e-10 5.59735e-11 
75 1.33861e-10 -1.41415e-10 -3.96404e-11 
79 9.52692e-11 -1.05781e-10 -7.80316e-11 
83 3.83911e-11 -1.03521e-10 9.87134e-11 
87 3.96839e-11 -1.7159e-10 4.13607e-11 
91 6.04694e-11 -1.75936e-10 -5.45761e-11 
95 6.68307e-11 -1.57308e-10 -1.13904e-10 
99 -5.26131e-12 -1.42121e-11 1.65268e-11 
103 -1.20705e-11 -8.98294e-11 1.07152e-11 
107 -1.85247e-11 -9.88197e-11 -2.14624e-11 
111 -6.15902e-12 -4.94881e-11 -3.70729e-11 
115 -7.43818e-12 -5.44681e-12 6.51939e-12 
119 -1.08574e-11 -3.20152e-11 8.26335e-12 
123 -6.45697e-12 -1.41972e-11 -3.85599e-12 
127 -6.16222e-12 -7.80329e-12 -5.16244e-12 
131 5.48582e-11 5.02811e-11 -6.99022e-11 
135 1.75855e-10 6.10477e-11 -2.48496e-10 
139 1.23992e-10 -2.67658e-11 -1.6012e-10 
143 1.17933e-10 -1.01682e-10 -1.17309e-10 
147 2.1437e-11 5.67731e-11 -8.72569e-11 
151 6.97643e-11 5.56237e-11 -2.3804e-10 
155 7.11303e-11 -5.087e-11 -2.3804e-10 
159 5.56413e-11 -1.16494e-10 -1.41826e-10 
163 -1.52582e-12 5.14462e-11 -7.23556e-11 
167 -1.32183e-11 1.89882e-11 -8.87772e-11 
171 -2.03361e-11 -2.67888e-11 -1.12914e-10 
175 -1.48302e-11 -3.39638e-11 -3.91925e-11 
179 -9.00012e-12 1.42348e-11 -1.56634e-11 
183 -9.81966e-12 1.01116e-11 -1.74994e-11 
187 -1.63842e-11 2.88892e-12 -1.71749e-11 
191 -7.44513e-12 -9.49348e-12 -1.38474e-11 
4 -1.33526e-11 1.4049e-11 9.50721e-12 
8 -1.14747e-11 1.28458e-11 3.38645e-12 
12 -1.66376e-11 1.16521e-11 -2.15194e-12 
16 -9.33631e-12 5.30255e-12 -6.46078e-12 
20 -1.21337e-11 4.23826e-12 6.64703e-12 
24 -6.14115e-12 5.04238e-12 1.10687e-12 
28 -2.07234e-12 6.13414e-13 -5.16834e-13 
32 -4.05984e-12 1.81332e-12 -3.67214e-12 
36 -9.48507e-12 -3.56395e-12 7.47516e-12 
40 -1.65508e-11 -6.01481e-12 7.07218e-12 
44 -4.63778e-12 -1.55786e-12 -7.99782e-13 
48 -8.78218e-12 -3.01637e-12 -6.88202e-12 
52 -5.72273e-12 -3.83981e-12 5.50445e-12 
56 -1.38299e-11 -2.26878e-11 5.0129e-12 
60 -5.76203e-12 -4.49583e-12 -1.05383e-12 
64 -2.15662e-12 -2.15902e-12 -4.10165e-13 
68 7.48375e-11 -9.6771e-11 5.36312e-11 
72 1.28134e-10 -1.7224e-10 3.11672e-11 
76 1.26766e-10 -1.83343e-10 -4.43431e-11 
80 7.27179e-11 -1.18646e-10 -7.87412e-11 
84 4.07886e-11 -1.28015e-10 7.21768e-11 
88 6.21382e-11 -1.88087e-10 3.81783e-11 
92 4.36735e-11 -1.64358e-10 -3.28776e-11 
96 2.80067e-11 -9.53855e-11 -6.131e-11 
100 -1.38327e-11 -7.06347e-11 4.30948e-11 
104 -1.57916e-11 -1.10209e-10 3.31392e-11 
108 -8.62205e-12 -6.14677e-11 -1.87507e-11 
112 -7.95825e-12 -5.51376e-11 -3.90974e-11 
116 -1.17753e-11 -1.57298e-11 1.3036e-11 
120 -1.08435e-11 -2.03646e-11 8.09256e-12 
124 -1.39582e-11 -3.41529e-11 -7.90675e-12 
128 -6.25735e-12 -8.38817e-12 -9.33903e-12 
132 7.51706e-11 5.27086e-11 -8.73694e-11 
136 1.28328e-10 3.75784e-11 -1.74941e-10 
140 7.60208e-11 -3.13199e-11 -1.15593e-10 
144 3.88381e-11 -4.04966e-11 -5.77322e-11 
148 2.97538e-11 6.16978e-11 -8.72434e-11 
152 4.48068e-11 2.84106e-11 -1.35792e-10 
156 5.85549e-11 -2.71119e-11 -1.8106e-10 
160 1.58116e-11 -4.70497e-11 -7.96888e-11 
164 -2.47605e-12 2.44579e-11 -3.85916e-11 
168 -6.66923e-12 1.87582e-11 -8.71836e-11 
172 -1.2595e-11 -3.64409e-11 -1.19486e-10 
176 -2.68101e-12 -1.70054e-11 -2.89055e-11 
180 -6.14265e-12 2.64579e-12 -7.4733e-12 
184 -8.39585e-12 6.55262e-12 -1.89752e-11 
188 -1.67769e-11 -4.30625e-12 -1.99887e-11 
192 -8.76183e-12 -1.37196e-11 -1.71607e-11 
ITEM: TIMESTEP
8000
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 0.0005
0 0.0005
0 0.0005
ITEM: SURFS id f_f_drag_blocks[1] f_f_drag_blocks[2] f_f_drag_blocks[3] 
1 1.32233e-10 7.71121e-11 9.3893e-11 
5 2.64623e-10 1.71645e-10 6.69553e-11 
9 2.37416e-10 1.71052e-10 -6.86436e-11 
13 1.0875e-10 9.51759e-11 -8.85889e-11 
17 1.87601e-10 4.01312e-11 1.34531e-10 
21 4.46807e-10 9.52775e-11 1.08498e-10 
25 6.81053e-10 1.78626e-10 -1.54052e-10 
29 1.97811e-10 4.50762e-11 -1.41007e-10 
33 2.91334e-10 -5.28109e-11 1.7599e-10 
37 4.39497e-10 -8.01448e-11 8.71624e-11 
41 5.41732e-10 -1.30891e-10 -1.11006e-10 
45 2.57677e-10 -6.43035e-11 -1.50652e-10 
