ITEM: TIMESTEP
2500
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 0.0005
0 0.0005
0 0.0005
ITEM: SURFS id f_f_drag_cumul[1] f_f_drag_cumul[2] f_f_drag_cumul[3] 
52 -1.51548e-11 -9.93189e-12 8.07038e-12 
56 -1.5197e-11 -1.78562e-11 7.06327e-12 
60 -3.41896e-12 -1.11981e-12 -2.12265e-12 
64 -1.49085e-11 -7.66314e-12 -1.30278e-11 
68 6.37017e-11 -8.80618e-11 5.86472e-11 
72 1.1904e-10 -1.44448e-10 2.80613e-11 
76 1.07828e-10 -1.74536e-10 -2.43499e-11 
80 4.5647e-11 -6.61312e-11 -3.88887e-11 
84 1.74003e-11 -7.9001e-11 5.69785e-11 
88 7.41153e-11 -1.87526e-10 3.79693e-11 
92 4.29275e-11 -1.68957e-10 -6.17014e-11 
96 2.40038e-11 -7.96286e-11 -5.60015e-11 
100 -2.44795e-12 -6.21658e-11 4.21397e-11 
104 -7.49542e-12 -1.46332e-10 3.90264e-11 
108 -6.71633e-12 -7.33671e-11 -1.73525e-11 
112 -8.59582e-12 -2.6011e-11 -1.72402e-11 
116 -3.776e-12 -1.29028e-11 1.46838e-11 
120 -1.84177e-11 -3.59681e-11 7.40407e-12 
124 -6.6689e-12 -1.47124e-11 1.26425e-12 
128 -2.43826e-13 -8.88741e-12 -8.45813e-12 
132 5.5645e-11 4.79121e-11 -7.06047e-11 
136 1.45318e-10 2.92344e-11 -1.82947e-10 
140 9.4956e-11 -3.74738e-11 -1.248e-10 
144 1.01405e-10 -9.28162e-11 -1.43346e-10 
148 3.25926e-11 7.10977e-11 -1.22275e-10 
152 5.66842e-11 3.92567e-11 -2.05134e-10 
156 6.18336e-11 -3.49746e-11 -2.29227e-10 
160 3.88801e-11 -6.77725e-11 -1.02369e-10 
164 -5.11596e-12 3.85328e-11 -5.22469e-11 
168 -2.56465e-11 2.76485e-11 -9.65002e-11 
172 -3.64945e-12 -3.23762e-11 -1.1252e-10 
176 -1.23358e-11 -3.87246e-11 -6.17306e-11 
180 -3.72915e-12 5.53311e-12 -8.29989e-12 
184 -3.87265e-12 3.20954e-12 -1.1335e-11 
188 -9.54231e-12 -8.68959e-14 -1.18487e-11 
192 -1.0881e-11 -8.80058e-12 -2.19352e-11 
