ITEM: TIMESTEP
0
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 0.0005
0 0.0005
0 0.0005
ITEM: SURFS id f_f_drag_blocks[1] f_f_drag_blocks[2] f_f_drag_blocks[3] 
99 1.88286e-11 -2.22286e-10 1.04082e-10 
103 -1.04675e-10 -4.26398e-10 -1.06483e-11 
107 0 0 0 
111 0 0 0 
115 0 0 0 
119 -4.16674e-11 -6.10502e-11 -4.31805e-11 
123 0 0 0 
127 0 0 0 
131 0 0 0 
135 2.48002e-10 4.51043e-11 -2.86608e-10 
139 1.74377e-10 -1.0713e-10 -3.30794e-10 
143 1.07049e-10 -1.04946e-10 -1.49129e-10 
147 0 0 0 
151 0 0 0 
155 7.12137e-11 -5.17758e-11 -1.59285e-10 
159 0 0 0 
163 0 0 0 
167 0 0 0 
171 -9.35362e-11 -4.76448e-11 -1.78157e-10 
175 0 0 0 
179 0 0 0 
183 0 0 0 
187 0 0 0 
191 0 0 0 
4 -5.93579e-11 1.65846e-10 1.1063e-10 
8 0 0 0 
12 0 0 0 
16 0 0 0 
20 0 0 0 
24 0 0 0 
28 0 0 0 
32 0 0 0 
36 0 0 0 
40 0 0 0 
44 0 0 0 
48 0 0 0 
52 0 0 0 
56 -1.2675e-10 -3.72366e-11 3.9641e-12 
60 0 0 0 
64 -1.47154e-10 -9.89248e-11 -9.09546e-11 
68 2.06833e-10 -2.32117e-10 1.7687e-10 
72 0 0 0 
76 0 0 0 
80 0 0 0 
84 6.4271e-11 -1.03459e-10 8.40891e-11 
88 1.21412e-11 -8.76634e-11 4.37624e-11 
92 0 0 0 
96 1.45623e-10 -1.83608e-10 -1.4803e-10 
100 3.32598e-11 -7.91352e-11 1.01624e-10 
104 -4.3728e-11 -3.15293e-10 1.15147e-10 
108 0 0 0 
112 0 0 0 
116 0 0 0 
120 0 0 0 
124 0 0 0 
128 0 0 0 
132 0 0 0 
136 0 0 0 
140 3.22693e-10 -1.54722e-12 -3.84565e-10 
144 0 0 0 
148 1.74729e-10 2.40961e-10 -3.27596e-10 
152 7.32394e-11 4.84559e-11 -3.02675e-10 
156 0 0 0 
160 0 0 0 
164 -1.66199e-11 1.1448e-10 -1.3908e-10 
168 -1.83841e-11 2.85224e-11 -2.03568e-10 
172 0 0 0 
176 0 0 0 
180 0 0 0 
184 0 0 0 
188 0 0 0 
192 0 0 0 
ITEM: TIMESTEP
600
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 0.0005
0 0.0005
0 0.0005
ITEM: SURFS id f_f_drag_blocks[1] f_f_drag_blocks[2] f_f_drag_blocks[3] 
1 0 0 0 
5 2.19616e-10 8.86182e-11 -4.33002e-12 
9 1.1105e-10 1.64095e-10 3.56776e-11 
13 0 0 0 
17 4.16039e-10 8.52057e-11 3.43376e-10 
21 0 0 0 
25 6.59652e-10 6.81678e-11 -3.98221e-11 
29 4.79345e-10 3.55575e-11 -3.11041e-10 
33 1.82855e-10 -3.69876e-11 2.0695e-10 
37 5.48759e-10 -5.63077e-11 1.33561e-10 
41 5.88223e-10 -7.65432e-11 -1.7703e-10 
45 2.27746e-10 -3.16217e-11 -1.20477e-10 
49 0 0 0 
53 0 0 0 
57 0 0 0 
61 3.70717e-10 -2.6013e-10 -1.65509e-10 
65 4.65321e-11 1.59562e-10 7.40496e-11 
69 3.62981e-10 3.59608e-10 1.61753e-10 
73 0 0 0 
77 1.32735e-10 2.51167e-10 -9.35167e-11 
81 0 0 0 
85 -3.2789e-11 1.49735e-10 2.6176e-11 
89 5.85954e-11 1.08191e-10 -8.70612e-11 
93 -8.52672e-13 1.26423e-10 -1.15839e-10 
97 -4.37639e-11 2.76511e-10 2.35492e-10 
